lea,candidate,gender,vote_share,party
CARLOW,"Aylesbury, Molly",F,0.03005635566687539,GRN
CARLOW,"* BROWNE, FERGAL",M,0.11183469004383219,FG
CARLOW,"Callinan, Mark",M,0.04358171571696932,SF
CARLOW,"* CASSIN, JOHN",M,0.07388854101440201,INDI
CARLOW,"Chiorean, Nicoleta",F,0.029805886036318098,SF
CARLOW,"* DALTON, ANDREA",F,0.14389480275516595,FF
CARLOW,"Donohoe, Orla",F,0.016530995616781466,IFP
CARLOW,"DOOGUE, PAUL",M,0.053224796493425174,FG
CARLOW,"Doyle, Ruairí",M,0.019536631183469006,SF
CARLOW,"* MURNANE, KEN",M,0.07038196618659988,FF
CARLOW,"Murphy, Daeln",M,0.01966186599874765,TNP
CARLOW,"* O'Neill, Tom",M,0.04984345648090169,FG
CARLOW,"O'Rock, Jolly",F,0.022041327489041952,NON-P
CARLOW,"* PHELAN, FINTAN",M,0.21014402003757043,FF
CARLOW,"Ryan, Maria",F,0.017658108954289292,IF
CARLOW,"Temiola, Adetula",M,0.014151534126487163,NON-P
CARLOW,"* WALLACE, ADRIENNE",F,0.05234815278647464,PBP
CARLOW,"Woods, Rory",M,0.021415153412648717,TIP
MUINEBHEAG,"* DORAN, MICHAEL",M,0.1329479768786127,FG
MUINEBHEAG,"Gladney, Áine",F,0.02960665444804737,SF
MUINEBHEAG,"* GLADNEY, ANDY",M,0.14352178203862964,SF
MUINEBHEAG,"* KINSELLA, THOMAS",M,0.2441844071619907,FG
MUINEBHEAG,"* McDonald, Arthur",M,0.11546595234738474,FF
MUINEBHEAG,"O'Brien, Liam",M,0.04159030029606654,GRN
MUINEBHEAG,"PENDER, DANIEL",M,0.1390102918370224,FF
MUINEBHEAG,"* QUINN, WILLIE",M,0.15367263499224587,LAB
TULLOW,"Cahill, John",M,0.022829293317942798,PBP
TULLOW,"Callaghan [Nee Roberts], Catherine",F,0.07874823650121841,FG
TULLOW,"DEANE, JIM",M,0.05373861741695524,SF
TULLOW,"Fennelly Nolan, Patricia",F,0.023727074515839424,NON-P
TULLOW,"Gahan, Ken",M,0.027959471591637808,SF
TULLOW,"* McDonald, John",M,0.04642811337693985,FF
TULLOW,"McDonnell, Annette",F,0.03257663203796332,NON-P
TULLOW,"* MURPHY, CHARLIE",M,0.1649352314992946,NON-P
TULLOW,"Murphy, Daeln",M,0.01872515069898679,TNP
TULLOW,"Nolan, Billy",M,0.041426189560087215,NON-P
TULLOW,"* O'DONOGHUE, BRIAN",M,0.08092856226753879,FG
TULLOW,"* PATON, WILL",M,0.13043478260869565,NON-P
TULLOW,"* PENDER, JOHN",M,0.17121969988457098,FF
TULLOW,"Thompson, Phil",F,0.01603180710529691,SF
TULLOW,"WARD, BEN",M,0.0902911376170322,FG
BAILIEBOROUGH-COOTEHILL,"* BRADY, CARMEL",F,0.1402632017324671,FG
BAILIEBOROUGH-COOTEHILL,"CONATY, STIOFÁN",M,0.08920539730134933,SF
BAILIEBOROUGH-COOTEHILL,"Cosgrove, Garry",M,0.05039147093120107,NON-P
BAILIEBOROUGH-COOTEHILL,"* Fitzpatrick, Aiden",M,0.09803431617524572,FF
BAILIEBOROUGH-COOTEHILL,"* KELLY, CLIFFORD",M,0.10286523404964185,FF
BAILIEBOROUGH-COOTEHILL,"McCormack, Fiona",F,0.016824920872896883,NON-P
BAILIEBOROUGH-COOTEHILL,"* McDonald, Paddy",M,0.06355155755455605,SF
BAILIEBOROUGH-COOTEHILL,"McEntee, Marina",F,0.02607029818424121,SF
BAILIEBOROUGH-COOTEHILL,"O'Reilly, John [Seán]",M,0.004914209561885724,NON-P
BAILIEBOROUGH-COOTEHILL,"* O'REILLY, SARAH",F,0.1475928702315509,ANT
BAILIEBOROUGH-COOTEHILL,"Shekleton, Kristofer",M,0.05363984674329502,INDI
BAILIEBOROUGH-COOTEHILL,"SMITH, NIALL",M,0.09070464767616192,FF
BAILIEBOROUGH-COOTEHILL,"* SMITH, VAL",M,0.11594202898550725,FG
BALLYJAMESDUFF,"* BENNETT, WINSTON",M,0.1224575558917465,FG
BALLYJAMESDUFF,"* BRADY, PHILIP 'GUNNER'",M,0.10884182215498403,FF
BALLYJAMESDUFF,"CONNELL, NOEL",M,0.0897629853756934,SF
BALLYJAMESDUFF,"Gaffney, Angela",F,0.04496554042696251,SF
BALLYJAMESDUFF,"Galligan, Nathan",M,0.06942343250966548,FF
BALLYJAMESDUFF,"Goggins, Kieran",M,0.009161203563624138,IFP
BALLYJAMESDUFF,"Gordon, Lester",M,0.08051773407295344,TIP
BALLYJAMESDUFF,"McPhillips, Grainne",F,0.06396032946713734,ANT
BALLYJAMESDUFF,"* O'REILLY, SHANE P.",M,0.15750546310304253,INDI
BALLYJAMESDUFF,"* O'REILLY, TP",M,0.10522776937300386,FG
BALLYJAMESDUFF,"* SMITH, TREVOR",M,0.14817616406118675,FG
CAVAN,"BRADY, DAMIEN",M,0.1043956043956044,SF
CAVAN,"BRADY, NIAMH",F,0.1015984015984016,FG
CAVAN,"* FAYE, BRENDAN",M,0.16253746253746254,NON-P
CAVAN,"* FEELEY, JOHN PAUL",M,0.1048951048951049,FF
CAVAN,"Komolafe, Susuana",F,0.006593406593406593,NON-P
CAVAN,"* McVitty, Peter",M,0.0987012987012987,FG
CAVAN,"Murphy, Kevin",M,0.01038961038961039,GRN
CAVAN,"* SMITH, AINE",F,0.17612387612387612,FF
CAVAN,"Tinev, Tinko Petrov",M,0.022477522477522476,ANT
CAVAN,"Van Der Spek, Liam",M,0.033766233766233764,LAB
CAVAN,"Wall, Michael ""Bricker""",M,0.08461538461538462,SF
CAVAN,"* WALSH, PATRICIA",F,0.0939060939060939,FF
ENNIS,"BAKER BASHUA, ANTOINETTE",F,0.09918478260869565,FF
ENNIS,"* COLLERAN MOLLOY, CLARE",F,0.10122282608695653,FF
ENNIS,"* DALY, PAT",M,0.15557065217391305,FF
ENNIS,"Ginnity, Bridget",F,0.05986752717391304,GRN
ENNIS,"GUILFOYLE, TOMMY",M,0.10113790760869565,SF
ENNIS,"* HOWARD, MARY",F,0.12177309782608696,FG
ENNIS,"Keenan, Ruairí",M,0.03388247282608696,NON-P
ENNIS,"Kwasny, Jacek Kazimierz",M,0.00577445652173913,NON-P
ENNIS,"Major, Amanda",F,0.033627717391304345,NON-P
ENNIS,"* MURPHY, PAUL",M,0.11311141304347826,FG
ENNIS,"* O’CALLAGHAN, TOM",M,0.08814538043478261,FF
ENNIS,"Ryan, Seamus",M,0.035920516304347824,LAB
ENNIS,"Tonge, Hilary",F,0.05078125,SD
ENNISTIMON,"* GARRIHY, JOE",M,0.19764239286107746,FG
ENNISTIMON,"* Grant, Liam",M,0.12669384157761374,GRN
ENNISTIMON,"* KILLEEN, JOE",M,0.175608681282362,FF
ENNISTIMON,"Loughrey, Michael",M,0.013991406852484302,TIP
ENNISTIMON,"O’Loughlin, Pam",F,0.025779442547097058,NON-P
ENNISTIMON,"O’Sullivan, Conor",M,0.03007601630494657,SF
ENNISTIMON,"SLATTERY, BILL",M,0.24721824391318717,FG
ENNISTIMON,"* TALTY, SHANE",M,0.17285446733502258,FF
ENNISTIMON,"Vaughan, Denis",M,0.0101355073262091,LAB
KILLALOE,"* BURKE, PAT",M,0.10082660515186467,FG
KILLALOE,"Cleary, Dr Martina",F,0.036428296808919645,SF
KILLALOE,"* COONEY, JOE",M,0.2709534794309881,FG
KILLALOE,"Flynn, Audrey",F,0.03335255670895809,GRN
KILLALOE,"* HAYES, PAT",M,0.15369088811995385,FF
KILLALOE,"Levie, Fiona",F,0.0589196462898885,SD
KILLALOE,"Moroney, Matthew",M,0.08266051518646675,INDI
KILLALOE,"* O’BRIEN, TONY",M,0.12139561707035755,FF
KILLALOE,"* O’CALLAGHAN, ALAN",M,0.14177239523260285,FF
KILRUSH,"Bennett, Dawn",F,0.04495000458673516,SF
KILRUSH,"Doohan, Therese",F,0.07302082377763508,FG
KILRUSH,"GOULD, DINNY",M,0.12017246124208789,NON-P
KILRUSH,"Griffin, Susan",F,0.030455921475094027,GRN
KILRUSH,"Hassett, Kevin",M,0.04109714705072929,INDI
KILRUSH,"Hill, John",M,0.02632785982937345,IFP
KILRUSH,"* KEATING, GABRIEL",M,0.09531235666452618,FG
KILRUSH,"* LYNCH, IAN",M,0.12090633886799376,NON-P
KILRUSH,"* MCINERNEY, RITA",F,0.12292450233923494,FF
KILRUSH,"* Murphy, Cillian",M,0.0927437849738556,FF
KILRUSH,"SHANNON, MICHAEL",M,0.09641317310338501,FF
KILRUSH,"Troy, Alan",M,0.0900834785799468,FF
KILRUSH,"Woulfe, Joe",M,0.045592147509402804,INDI
SHANNON,"Barry, Pat",M,0.012971394210119405,NON-P
SHANNON,"* BEGLEY, MICHAEL",M,0.07138561979211408,NON-P
SHANNON,"Cavanagh, Fursa",M,0.01726655785585431,GRN
SHANNON,"* CROWE, JOHN",M,0.10789451078086075,FG
SHANNON,"Gillane, Val",M,0.07026887724422301,FG
SHANNON,"GRIFFIN, DAVID",M,0.1317756206511468,FF
SHANNON,"HARTIGAN, RACHEL",F,0.10334163731638175,FF
SHANNON,"Haugh, John",M,0.023623400051541964,ANT
SHANNON,"* MCGETTIGAN, DONNA",F,0.09801563439567047,SF
SHANNON,"McNamara, Keith",M,0.04707499355725453,NON-P
SHANNON,"MULCAHY, TONY",M,0.0882226612833949,FG
SHANNON,"O’Brien, Conor",M,0.0027489047332703376,NON-P
SHANNON,"* O’GORMAN, PAT",M,0.10162357185808779,FF
SHANNON,"Ryan, James",M,0.039085989176187615,SF
SHANNON,"* Ryan, P.J.",M,0.08470062709389228,NON-P
CORK CITY NORTH EAST,"Busteed, Edith",F,0.0448814926878467,PBP
CORK CITY NORTH EAST,"Condon, Martin",M,0.014192061090699518,NON-P
CORK CITY NORTH EAST,"Daley, Christa",F,0.060730494921115194,SF
CORK CITY NORTH EAST,"Daly, Imelda",F,0.06310784525610547,FG
CORK CITY NORTH EAST,"Halpin, Sinéad",F,0.029969022404725883,SD
CORK CITY NORTH EAST,"* KAVANAGH, JOE",M,0.09747136373460126,FG
CORK CITY NORTH EAST,"MacCarthy Morrogh, Tamasin",F,0.002737554931200922,NON-P
CORK CITY NORTH EAST,"MAHER, JOHN",M,0.1444420430804697,LAB
CORK CITY NORTH EAST,"MCDONNELL, MARGARET",F,0.09934442763489662,FF
CORK CITY NORTH EAST,"* MORAN, OLIVER",M,0.06526907283336936,GRN
CORK CITY NORTH EAST,"O’FLYNN, KEN",M,0.22577624090483395,INDI
CORK CITY NORTH EAST,"O’Leary-Hegarty, Mandy",F,0.02932065413154672,SF
CORK CITY NORTH EAST,"Ryan, Shane",M,0.03227433182047403,FF
CORK CITY NORTH EAST,"* TYNAN, TED",M,0.06548519559109574,NON-P
CORK CITY NORTH EAST,"Ward, Anita",F,0.024998198977018948,TIP
CORK CITY NORTH WEST,"* BOYLAN, DAMIAN",M,0.1525796723449344,FG
CORK CITY NORTH WEST,"* COLLINS, KENNETH",M,0.10424647485532643,SF
CORK CITY NORTH WEST,"* FITZGERALD, TONY",M,0.1573070339881001,FF
CORK CITY NORTH WEST,"GOULD, MICHELLE",F,0.09177602086559622,SF
CORK CITY NORTH WEST,"Jordan, Louise",F,0.03749286820441764,GRN
CORK CITY NORTH WEST,"Joy, James",M,0.02746760127149727,LAB
CORK CITY NORTH WEST,"Lahive, Ross",M,0.05901051430434428,TIP
CORK CITY NORTH WEST,"Mackin, Saoirse",F,0.03186893797375499,SD
CORK CITY NORTH WEST,"* MCCARTHY, BRIAN",M,0.059744070421387234,PBP
CORK CITY NORTH WEST,"Morrissey, Stephen",M,0.04360583584644225,NON-P
CORK CITY NORTH WEST,"* Nugent, Mick",M,0.060233107832749204,SF
CORK CITY NORTH WEST,"* SHEEHAN, JOHN",M,0.12820930801206293,FF
CORK CITY NORTH WEST,"Toomey, Finian",M,0.04645855407938707,ANT
CORK CITY SOUTH CENTRAL,"* BOYLE, DAN",M,0.08258511036288814,GRN
CORK CITY SOUTH CENTRAL,"Boyle, David",M,0.058361391694725026,FF
CORK CITY SOUTH CENTRAL,"Daly, Anna",F,0.049289188178077065,ANT
CORK CITY SOUTH CENTRAL,"* DINEEN, PAUDIE",M,0.08221099887766554,NON-P
CORK CITY SOUTH CENTRAL,"Harris, Joe",M,0.01870557426112982,INDI
CORK CITY SOUTH CENTRAL,"* KERINS, FIONA",F,0.07912457912457913,SF
CORK CITY SOUTH CENTRAL,"Laird, Shane Patrick",M,0.021137298915076694,PBP
CORK CITY SOUTH CENTRAL,"Margassery, Dr. Lekha Menon",M,0.03161242050130939,LAB
CORK CITY SOUTH CENTRAL,"* MARTIN, SEÁN",M,0.13112607557052003,FF
CORK CITY SOUTH CENTRAL,"McGrath, Luke",M,0.05761316872427984,SF
CORK CITY SOUTH CENTRAL,"Murphy, Tommy",M,0.030864197530864196,IF
CORK CITY SOUTH CENTRAL,"O'Brien, William",M,0.07903105125327348,NON-P
CORK CITY SOUTH CENTRAL,"* O’CALLAGHAN, SHANE",M,0.1748971193415638,FG
CORK CITY SOUTH CENTRAL,"Rajesh, Joel",M,0.0023381967826412273,NON-P
CORK CITY SOUTH CENTRAL,"RICE, PÁDRAIG",M,0.10110362888140666,SD
CORK CITY SOUTH EAST,"* Bogue, Lorna",F,0.033386530481966166,NON-P
CORK CITY SOUTH EAST,"* CAHILL, DES",M,0.1115863389722311,FG
CORK CITY SOUTH EAST,"Cowhey Shahid, Michelle",F,0.03951484200446856,SF
CORK CITY SOUTH EAST,"* DESMOND, MARY ROSE",F,0.12109798914778168,FF
CORK CITY SOUTH EAST,"Doyle, Susan",F,0.05100542610916055,SD
CORK CITY SOUTH EAST,"Field, Tony",M,0.005489945738908394,NON-P
CORK CITY SOUTH EAST,"* Forde, Deirdre",F,0.07577401851260772,FG
CORK CITY SOUTH EAST,"HORGAN, PETER",M,0.07692307692307693,LAB
CORK CITY SOUTH EAST,"Hurley Roche, Rachel",F,0.01021385253750399,NON-P
CORK CITY SOUTH EAST,"KAMEGNI, HONORE",M,0.07571018193424832,GRN
CORK CITY SOUTH EAST,"* MCCARTHY, KIERAN",M,0.1118416852856687,NON-P
CORK CITY SOUTH EAST,"O’Brien, Barry",M,0.05898499840408554,FG
CORK CITY SOUTH EAST,"O’Leary, Chris",M,0.05362272582189594,SF
CORK CITY SOUTH EAST,"O’Riordan, Michael",M,0.02221512926907118,TIP
CORK CITY SOUTH EAST,"* SHANNON, TERRY",M,0.13769549952122567,FF
CORK CITY SOUTH EAST,"Wright, Shannon",F,0.014937759336099586,NON-P
CORK CITY SOUTH WEST,"Christopher-Rea, Andrea",F,0.03321493113977691,FG
CORK CITY SOUTH WEST,"COLEMAN, TERRY",M,0.07328472611703123,FF
CORK CITY SOUTH WEST,"DEASY, ALBERT",M,0.0708543653019256,NON-P
CORK CITY SOUTH WEST,"* DENNEHY, FERGAL",M,0.1067489250327164,FF
CORK CITY SOUTH WEST,"* Finn, Colette",F,0.04250015579235994,GRN
CORK CITY SOUTH WEST,"HARMON, LAURA",F,0.07727301053156353,LAB
CORK CITY SOUTH WEST,"* KELLEHER, COLM",M,0.10880538418395962,FF
CORK CITY SOUTH WEST,"* KELLEHER, GARRET",M,0.09715211566024802,FG
CORK CITY SOUTH WEST,"Kiely, Thomas",M,0.029226646725244596,NON-P
CORK CITY SOUTH WEST,"LYNCH, JOE",M,0.06399950146444819,SF
CORK CITY SOUTH WEST,"Macdonnchadha, Aran",M,0.014956066554496168,NON-P
CORK CITY SOUTH WEST,"McCarthy, Ciaran",M,0.0628154795288839,SD
CORK CITY SOUTH WEST,"McCarthy, Trevor",M,0.03433663613136412,SF
CORK CITY SOUTH WEST,"Murphy, Joanne",F,0.044743565775534365,ANT
CORK CITY SOUTH WEST,"O'Brien, Gary",M,0.0534679379323238,FG
CORK CITY SOUTH WEST,"O'Leary, Orla",F,0.04904343490995201,SF
CORK CITY SOUTH WEST,"Shevchenko, Olga",F,0.03757711721817162,FF
BANDON-KINSALE,"BAMBURY, ANN",F,0.10813408626697105,SD
BANDON-KINSALE,"* COLEMAN, ALAN",M,0.1508470503424246,NON-P
BANDON-KINSALE,"COLLINS, JOHN",M,0.14297729184188393,INDI
BANDON-KINSALE,"* COUGHLAN, GILLIAN",F,0.10368857383155113,FF
BANDON-KINSALE,"FOLEY, JOHN MICHAEL",M,0.1318034362609636,FG
BANDON-KINSALE,"MURPHY O'MAHONY, Margaret",F,0.0590532260002403,FF
BANDON-KINSALE,"O'CALLAGHAN, Clare",F,0.026613000120148986,SF
BANDON-KINSALE,"* O'DONOVAN, Seán",M,0.06716328247026312,FF
BANDON-KINSALE,"O'DRISCOLL, Deborah",F,0.008710801393728223,TIP
BANDON-KINSALE,"* O'SULLIVAN, MARIE",F,0.09599903880812208,FG
BANDON-KINSALE,"PIPER, Brendan",M,0.02931635227682326,NON-P
BANDON-KINSALE,"SEAMAN, Gerard",M,0.059353598462092996,FG
BANDON-KINSALE,"SPILLANE, Stephen",M,0.016340261924786735,GRN
BANTRY-WEST CORK,"COAKLEY WAKEFIELD, Liz",F,0.023912159414396096,GRN
BANTRY-WEST CORK,"* COLLINS, DANNY",M,0.19406262708418057,INDI
BANTRY-WEST CORK,"* CRONIN, CAROLINE",F,0.137942252948353,FG
BANTRY-WEST CORK,"CROWLEY, Danny",M,0.10126067507116714,FF
BANTRY-WEST CORK,"HARRINGTON, FINBARR",M,0.15209434729564864,NON-P
BANTRY-WEST CORK,"* HEINHOLD, Chris",M,0.08084587230581537,SD
BANTRY-WEST CORK,"MAGUIRE LEAHY, Mary Lou",F,0.04570963806425376,FG
BANTRY-WEST CORK,"MURPHY, Patrick",M,0.023505490036600244,ANT
BANTRY-WEST CORK,"* MURPHY, PATRICK GERARD",M,0.1106954046360309,FF
BANTRY-WEST CORK,"O'CALLAGHAN, Colum",M,0.020984139894265962,SF
BANTRY-WEST CORK,"O'SULLIVAN, Helen",F,0.10898739324928833,NON-P
CARRIGALINE,"* BUCKLEY, AUDREY",F,0.0671761028134769,FF
CARRIGALINE,"* DALTON-O'SULLIVAN, BEN",M,0.16081972907259465,NON-P
CARRIGALINE,"FAHY, EOGHAN",M,0.09399096908648837,SF
CARRIGALINE,"* MCCARTHY, ÚNA",F,0.07585967349774227,FG
CARRIGALINE,"* MCGRATH, SEAMUS",M,0.3606113233761723,FF
CARRIGALINE,"O'Brien, Chris",M,0.03758249392150052,NON-P
CARRIGALINE,"O'Regan, John",M,0.02507815213615839,LAB
CARRIGALINE,"Oikeh, Monica",F,0.03820771101076763,GRN
CARRIGALINE,"Terry, Richard",M,0.03160819729072595,SD
CARRIGALINE,"* WHITE, JACK",M,0.10906564779437304,FG
COBH,"ABU ZEID-O'NEILL, Rola",F,0.0380952380952381,PBP
COBH,"* BARRY, ANTHONY",M,0.14982578397212543,FG
COBH,"CURLEY, GER",M,0.10011614401858304,INDI
COBH,"FINN, DOMINIC",M,0.07278358497870693,FF
COBH,"KELLY, Keith",M,0.04994192799070848,FG
COBH,"KIDNEY, Peter",M,0.027642276422764227,NON-P
COBH,"ÖZÇINAR, Medhi",M,0.048006194347657766,SF
COBH,"Ó CADHLA, Diarmaid",M,0.04328300425861401,GVP
COBH,"* O'CALLAGHAN, SHEILA",F,0.17049941927990708,FF
COBH,"O'HALLORAN, Clíona",F,0.0645760743321719,GRN
COBH,"* RASMUSSEN, CATHAL",M,0.11931862175764615,LAB
COBH,"* SHEPPARD, SINÉAD",F,0.11591173054587689,FG
FERMOY,"BLIGHE, Derek",M,0.054481546572934976,IF
FERMOY,"BRENNAN, Ken",M,0.009817586812920429,INDI
FERMOY,"COTTER, NEILUS",M,0.07508635840252106,FF
FERMOY,"* DAWSON, Kay",F,0.06417792861038725,FG
FERMOY,"HANLEY, Diarmuid",M,0.0554511847766802,LAB
FERMOY,"HORGAN, Thomas",M,0.00369674565177868,NON-P
FERMOY,"* MCCARTHY, NOEL",M,0.15902066541421733,FG
FERMOY,"* O'BRIEN, DEIRDRE",F,0.11459911520513909,FF
FERMOY,"O'BRIEN, Joe",M,0.043936731107205626,SF
FERMOY,"O'DONOGHUE, PETER",M,0.05678443730682989,NON-P
FERMOY,"* O'FLYNN, FRANK",M,0.13029513362826495,FF
FERMOY,"* O'LEARY, WILLIAM",M,0.17695897218350404,NON-P
FERMOY,"* ROCHE, Frank",M,0.03805829949700018,NON-P
FERMOY,"RYDER, Mary",M,0.0114538512817405,GRN
FERMOY,"TOBIN, Joe",M,0.006181443548875826,NON-P
KANTURK,"BRADLEY, Ted",M,0.01348747591522158,GRN
KANTURK,"CRONIN, Finbarr",M,0.04457873533018042,NON-P
KANTURK,"* DOYLE, IAN",M,0.10509721492380451,FF
KANTURK,"KEALY, Becky",F,0.08346470485198809,ANT
KANTURK,"* MOYNIHAN, BERNARD",M,0.2653704676826064,FF
KANTURK,"MURPHY, TRISH",F,0.17840252233315818,FG
KANTURK,"O’CONNOR, Brendan",M,0.0348572429497285,INDI
KANTURK,"O’KEEFFE, Evelyn",F,0.04694342266596602,SF
KANTURK,"* O’SHEA, JOHN PAUL",M,0.19136451217376074,FG
KANTURK,"RING, Andrew",M,0.03643370117358557,SD
MACROOM,"Burgess, Harriet",F,0.05278839667191365,GRN
MACROOM,"* COUGHLAN, MARTIN",M,0.0830897234090398,NON-P
MACROOM,"* CREED, MICHAEL",M,0.14577243085225994,FG
MACROOM,"Kelleher, Dermot",M,0.07516303125702721,INDI
MACROOM,"* LOONEY, MICHAEL",M,0.1409939284911176,FF
MACROOM,"* LUCEY, TED",M,0.11569597481448167,FG
MACROOM,"* LYNCH, EILEEN",F,0.13357319541263774,FG
MACROOM,"* MOYNIHAN, GOBNAIT",F,0.15707218349449067,FF
MACROOM,"O'Leary, Rosarie",F,0.033055992804137624,ANT
MACROOM,"O'Sullivan, John",M,0.06279514279289408,SF
MALLOW,"CANNON, Ross",M,0.02741125393717545,TIP
MALLOW,"CURRY, David",M,0.019834851451434408,SD
MALLOW,"* HAYES, PAT",M,0.09159785477143101,FF
MALLOW,"* KENNY, EOGHAN",M,0.19060185579296843,LAB
MALLOW,"MCNALLY, Paul",M,0.011407167787520218,GRN
MALLOW,"* MADDEN, LIAM",M,0.21886439090831702,FG
MALLOW,"* MURPHY, GEARÓID",M,0.11313526857921172,FF
MALLOW,"O'BRIEN, Melissa",F,0.07372095002979484,SF
MALLOW,"* O'SHEA, TONY",M,0.22261002809227887,FG
MALLOW,"SCULLY, Paddy",M,0.03081637864986805,ANT
MIDLETON,"ADAMS, Edith",F,0.0441358024691358,SF
MIDLETON,"AHERN, ANN-MARIE",F,0.065,FF
MIDLETON,"BUCKLEY, JOHN",M,0.053209876543209876,NON-P
MIDLETON,"BUCKLEY, Seán",M,0.04037037037037037,NON-P
MIDLETON,"BULLMAN, Paddy",M,0.02271604938271605,IF
MIDLETON,"COCKING, RORY",M,0.08641975308641975,FG
MIDLETON,"CURTIN, Alison",F,0.049567901234567904,FG
MIDLETON,"HARRINGTON, Clodagh",F,0.02388888888888889,GRN
MIDLETON,"* HEGARTY, MICHAEL",M,0.13061728395061728,FG
MIDLETON,"KELLY-MCCARTHY, Eileen",F,0.0367283950617284,INDI
MIDLETON,"* LINEHAN-FOLEY, MARY",F,0.1828395061728395,NON-P
MIDLETON,"MULCAHY, PATRICK",M,0.10055555555555555,FF
MIDLETON,"NEVILLE, Michelle",F,0.009074074074074075,NON-P
MIDLETON,"O'SULLIVAN, James-Peter",M,0.013024691358024691,TIP
MIDLETON,"* QUAIDE, LIAM",M,0.09913580246913581,SD
MIDLETON,"STROMSOE, Mona",F,0.04271604938271605,ANT
SKIBBEREEN-WEST CORK,"* CARROLL, JOE",M,0.11742623814541622,FF
SKIBBEREEN-WEST CORK,"* COAKLEY, Karen",F,0.03655163329820864,NON-P
SKIBBEREEN-WEST CORK,"DEANE, Lorraine",F,0.01231559536354057,ANT
SKIBBEREEN-WEST CORK,"DEEGAN, Humphrey",M,0.05617755532139094,NON-P
SKIBBEREEN-WEST CORK,"* HURLEY, Declan",M,0.06882244467860907,NON-P
SKIBBEREEN-WEST CORK,"JACKSON, Rory",M,0.014093782929399367,GRN
SKIBBEREEN-WEST CORK,"* KELLY, DEIRDRE",F,0.08851422550052687,FF
SKIBBEREEN-WEST CORK,"MCCARTHY, Brendan",M,0.09114857744994731,FG
SKIBBEREEN-WEST CORK,"NEVIN, Evie",F,0.029636459430979978,LAB
SKIBBEREEN-WEST CORK,"O'DONOVAN, NOEL",M,0.16102476290832454,FG
SKIBBEREEN-WEST CORK,"O'MAHONY, Barry",M,0.04261064278187566,NON-P
SKIBBEREEN-WEST CORK,"O'REILLY, Pádraig",M,0.07896469968387776,FF
SKIBBEREEN-WEST CORK,"Ó SEAGHDA, Dónnchadh",M,0.03635405690200211,SF
SKIBBEREEN-WEST CORK,"SEXTON, DANIEL",M,0.08410168598524763,INDI
SKIBBEREEN-WEST CORK,"TOWSE, ISOBEL",F,0.08225763962065331,SD
BUNCRANA,"BEARD, JOY",F,0.1752235839682014,100R
BUNCRANA,"BRADLEY, FIONÁN",M,0.09351882521806337,FF
BUNCRANA,"* CANNING, PAUL",M,0.13989179640057414,FF
BUNCRANA,"* CROSSAN, TERRY",M,0.10743071657281661,SF
BUNCRANA,"Le Masurier, Jason",M,0.009826653417246329,GRN
BUNCRANA,"McGee, Eamon",M,0.009937065253395164,NON-P
BUNCRANA,"McGuinness, Niamh",F,0.052997681351440874,SF
BUNCRANA,"McLaughlin, Peter",M,0.05509550623826874,FG
BUNCRANA,"McMenamin, Kim",M,0.06260351109638954,TIP
BUNCRANA,"McMyler, Adrian",M,0.027713370873357623,NON-P
BUNCRANA,"Mulligan, Liam",M,0.017555481947664788,ANT
BUNCRANA,"* MURRAY, JACK",M,0.24820580766258143,SF
CARDONAGH,"Devine, Toni",F,0.033001637485829446,SF
CARDONAGH,"* DOHERTY, ALBERT",M,0.12545660662551958,SF
CARDONAGH,"FARREN, ALI",M,0.28378889028844945,100R
CARDONAGH,"* FARREN, MARTIN",M,0.12608640886761557,LAB
CARDONAGH,"* MCDERMOTT, MARTIN",M,0.2606121677793173,FF
CARDONAGH,"* McGuinness, Johnny",M,0.09270689003652853,FG
CARDONAGH,"McKinney, Donal",M,0.0243103665449049,TIP
CARDONAGH,"McKinney, Paul Barry",M,0.047109207708779445,NON-P
CARDONAGH,"White, Michael",M,0.0069278246630558,GRN
DONEGAL,"Boyle, Linda",F,0.03326373389012888,SF
DONEGAL,"BOYLE, MANUS",M,0.09172726618187055,FG
DONEGAL,"BROGAN, JIMMY",M,0.0976312189502484,NON-P
DONEGAL,"Brogan, Patrick",M,0.02015983872129023,ANT
DONEGAL,"Doherty, Diarmaid",M,0.03585571315429477,NON-P
DONEGAL,"Hegarty, Martin",M,0.05587155302757578,FF
DONEGAL,"* JORDAN, NOEL",M,0.11375908992728058,SF
DONEGAL,"Kennedy, Claudia",F,0.021671826625386997,FF
DONEGAL,"* KENNEDY, NIAMH",F,0.07934336525307797,NON-P
DONEGAL,"Kennedy, Pauric",M,0.09532723738210094,NON-P
DONEGAL,"* MCMAHON, MICHAEL",M,0.10684714522283821,SF
DONEGAL,"Molloy, John",M,0.010079919360645114,TIP
DONEGAL,"* NAUGHTON, MICHÉAL",M,0.1329829361365109,FF
DONEGAL,"* Sweeny, Barry",M,0.0922312621499028,FG
DONEGAL,"Vial, Derek",M,0.013247894016847865,NON-P
GLENTIES,"* CARR, BRIAN",M,0.07750113860634583,SF
GLENTIES,"Doohan, Anthony Matthew",M,0.008046151510551085,NON-P
GLENTIES,"Duffy, Jimmy",M,0.021785334750265676,LAB
GLENTIES,"Harkin, Michael",M,0.034993168361925,ANT
